ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_statsbomb_xg2,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure
,,,"[74.5, 3.0]",,,,,,,,,,,2.211065,,,,,,,,,,,,,,d8cf964a-92cf-4738-92b9-f965ac9492c2,26,,,"[64.7, 7.4]",3829332,0,,0.010021912,0.009965432,5.648e-05,0.018216694,0.013329976,0.0048867175,0.0048302375,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Allysha Lyn Chapman,5038.0,Left Back,3,OL Reign,760,"['d5fc43fb-abb4-4e7b-8ef6-dde86cacf38a', 'f3935a60-3f9e-480d-9e5a-dcf3a6f3ac9d']",22,,,,,,,,,,,,,,,Houston Dash,00:00:22.161,Carry,
,,,"[36.2, 64.4]",,,,,,,,,,,0.394834,,,,,,,,,,,,,,0a1da23e-038b-4218-b938-8f485cf912e8,32,,,"[36.0, 67.5]",3829332,0,,0.008917728,0.013162203,-0.0042444747,0.010935058,0.010680519,0.0002545389,0.0044990135,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivia Van der Jagt,218429.0,Left Defensive Midfield,3,OL Reign,760,"['158b7af6-06f2-4edb-b4a1-bab06404ddc2', '4d0eb2bf-29ae-49e4-864c-af7301d13a16', 'f7edb9e8-e99c-4c24-a07f-a8464a1f786f', 'fe7e1181-5f16-4b30-9f8e-6a1a9ff3972c']",27,,,,,,,,,,,,,,,OL Reign,00:00:27.117,Carry,True
,,,"[30.6, 25.8]",,,,,,,,,,,1.891367,,,,,,,,,,,,,,21cea893-8caa-472d-a426-0a0ddf0e8d86,39,,,"[25.6, 24.2]",3829332,0,,0.011315119,0.0117620025,-0.000446883,0.0136184655,0.012626566,0.0009918995,0.0014387826,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lauren Barnes,5065.0,Left Center Back,4,OL Reign,760,"['1925cfe3-2c0e-43fd-823c-f3aa99bb8332', 'f97b6fb7-9ead-46ea-a1d2-b2d5e15e9445']",42,,,,,,,,,,,,,,,OL Reign,00:00:42.031,Carry,
,,,"[48.1, 5.2]",,,,,,,,,,,1.007025,,,,,,,,,,,,,,c8bc9e14-e99d-4d03-8e03-4317c4b77797,42,,,"[47.3, 8.3]",3829332,0,,0.010494369,0.010537982,-4.36129e-05,0.012973928,0.013743322,-0.0007693944,-0.0007257815,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jimena López Fuentes,86279.0,Left Back,4,OL Reign,760,"['c61724b7-4f43-4592-99c5-49a8b7798966', 'fc6f4c7b-0ca4-42fd-9070-86bba1785c5f']",45,,,,,,,,,,,,,,,OL Reign,00:00:45.737,Carry,
,,,"[67.5, 12.3]",,,,,,,,,,,0.893128,,,,,,,,,,,,,,a0f96e52-ac4e-413e-a84a-727662b6d681,45,,,"[66.6, 14.6]",3829332,0,,0.009312027,0.009913048,-0.0006010207,0.017382309,0.015434482,0.0019478267,0.0025488473,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordyn Pamela Huitema,26091.0,Center Forward,4,OL Reign,760,"['585f710d-3037-49fa-813d-a0ae8d77f9a3', '5c537553-2bbb-4b87-9157-1d4d5a040833', '686d6792-ee81-4f22-9483-7414612d9459']",47,,,,,,,,,,,,,,,OL Reign,00:00:47.958,Carry,True
,,,"[68.9, 73.8]",,,,,,,,,,,2.102627,,,,,,,,,,,,,,4025dae7-5bce-48a0-a347-a32e55710691,51,,,"[68.7, 68.2]",3829332,0,,0.009159664,0.009828228,-0.0006685639,0.010194003,0.016936297,-0.006742294,-0.00607373,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Shea Groom,4986.0,Right Center Midfield,4,OL Reign,760,"['1c80a4d5-ebf0-46ba-9114-a0b905ae9ca5', '9b9c7524-e49f-4130-a2d1-d16be1617c49', 'abd38dfe-7354-4ca0-8116-29daa320a26a']",50,,,,,,,,,,,,,,,Houston Dash,00:00:50.510,Carry,True
,,,"[67.3, 16.5]",,,,,,,,,,,1.22346,,,,,,,,,,,,,,d90b824f-ccb2-4c28-959b-fcae75667929,64,,,"[65.8, 10.2]",3829332,1,,0.009493284,0.015100182,-0.005606898,0.018250488,0.01008366,0.008166828,0.013773726,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordyn Pamela Huitema,26091.0,Center Forward,5,OL Reign,760,"['19fdbdd1-921d-4425-a583-6c785c3c032c', 'c5466000-d077-46fa-a79b-94035d924cf4', 'd71d70d7-522f-436e-a09c-f50fa0e38b93']",19,,,,,,,,,,,,,,,OL Reign,00:01:19.154,Carry,True
,,,"[94.7, 6.2]",,,,,,,,,,,1.871939,,,,,,,,,,,,,,d6cc2e7c-007e-47d7-b985-cfb14dcc6ae9,71,,,"[84.3, 7.9]",3829332,1,,0.007975105,0.009268709,-0.0012936043,0.011774353,0.020199249,-0.008424896,-0.0071312916,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Megan Anna Rapinoe,8298.0,Left Wing,5,OL Reign,760,"['331f39c0-b60d-406a-a9ac-70b05ee46504', '4b46ce2d-5c16-4843-84df-39016dce6f4a', 'c99e36b3-2e4e-4f85-a971-e6a58d082921']",22,,,,,,,,,,,,,,,OL Reign,00:01:22.936,Carry,True
,,,"[7.9, 73.6]",,,,,,,,,,,3.485229,,,,,,,,,,,,,,df01bf71-6f3c-495a-9c7a-b0068ba154c6,75,,,"[25.4, 73.9]",3829332,1,,0.014214486,0.011774353,0.0024401331,0.0059709605,0.007975105,-0.0020041447,-0.004444278,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kathleen Naughton,4958.0,Right Center Back,5,OL Reign,760,"['8cdb5e16-3c3a-4dc5-a5ae-62c716549876', 'dc1658e7-ac3f-4318-aff2-d72d4f014a81', 'ea3bcee9-55e0-458d-a88e-bae943e8f3e8']",24,,,,,,,,,,,,,,,Houston Dash,00:01:24.808,Carry,True
,,,"[66.6, 7.9]",,,,,,,,,,,1.36551,,,,,,,,,,,,,,b2069cce-b48e-4cf2-9663-9464f7703626,91,,,"[67.3, 16.5]",3829332,2,,0.009667924,0.014912771,-0.0052448474,0.017855829,0.01140195,0.0064538782,0.011698726,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Olivia Van der Jagt,218429.0,Left Defensive Midfield,7,Houston Dash,762,"['2beb229e-3191-46d0-8887-4cec95ba9c06', '4c78883b-577a-450c-9377-925c83d85ed0', 'b2388e0c-5c9d-4c5c-a841-153976b9280c']",31,,,,,,,,,,,,,,,OL Reign,00:02:31.278,Carry,True
,,,"[37.0, 68.2]",,,,,,,,,,,2.039279,,,,,,,,,,,,,,ee18b634-b86f-4dda-a5e9-f42dbf414f7f,95,,,"[32.2, 72.2]",3829332,2,,0.011238926,0.011820376,-0.0005814498,0.012037069,0.01104336,0.0009937081,0.0015751579,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Natalie Jacobs,42260.0,Right Back,7,Houston Dash,762,"['51d0f853-f77e-4e39-a1dd-5c25ad93247f', '573be660-ff45-4caf-a00b-3acba4a81de5']",33,,,,,,,,,,,,,,,Houston Dash,00:02:33.918,Carry,
,,,"[26.8, 62.6]",,,,,,,,,,,0.863666,,,,,,,,,,,,,,d9038272-7974-47f8-9136-01580ea2cde9,98,,,"[27.6, 62.0]",3829332,2,,0.011575726,0.011439733,0.0001359927,0.011225941,0.011533515,-0.0003075739,-0.0004435666,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kathleen Naughton,4958.0,Right Center Back,7,Houston Dash,762,"['074632cb-06e3-466d-92c7-22fb7e9ce38d', 'fef338ac-7fa4-4947-b681-20f167ddfb40']",37,,,,,,,,,,,,,,,Houston Dash,00:02:37.140,Carry,
,,,"[31.8, 44.9]",,,,,,,,,,,0.75975,,,,,,,,,,,,,,a8b684ca-720b-420e-b732-8e18a48148c2,101,,,"[35.6, 45.1]",3829332,2,,0.01074962,0.01043005,0.0003195703,0.0134779345,0.014085746,-0.0006078119,-0.0009273822,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marisa Viggiano,30524.0,Left Center Midfield,7,Houston Dash,762,"['3662a842-f42a-46db-bd11-18d924e48678', 'b9732c5d-a742-4a36-a101-32b7a14a1474']",39,,,,,,,,,,,,,,,Houston Dash,00:02:39.131,Carry,
,,,"[25.6, 49.1]",,,,,,,,,,,0.08,,,,,,,,,,,,,,c91856d8-0656-4c84-9a5e-91fe6982753e,104,,,"[24.3, 51.1]",3829332,2,,0.012801066,0.0116875945,0.0011134715,0.012153723,0.01247507,-0.0003213463,-0.0014348178,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kathleen Naughton,4958.0,Right Center Back,7,Houston Dash,762,"['2165bf5d-5ca8-40c6-b195-109595d95339', 'e76014e7-3023-4662-824d-f7ed666e0476']",41,,,,,,,,,,,,,,,Houston Dash,00:02:41.659,Carry,
,,,"[52.4, 1.4]",,,,,,,,,,,3.018213,,,,,,,,,,,,,,c84cd09d-571e-4079-83a9-733bab08b5c3,110,,,"[48.1, 8.0]",3829332,2,,0.009529113,0.010566271,-0.0010371581,0.012932605,0.013713404,-0.0007807985,0.0002563596,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Maria Guadalupe Sanchez Morales,33135.0,Left Wing,7,Houston Dash,762,"['0423e84b-7743-44f9-a39c-3e82cdad2888', 'a445c22f-64c9-4bdd-82d7-51bf99d1a2c9']",47,,,,,,,,,,,,,,,Houston Dash,00:02:47.239,Carry,
,,,"[41.0, 3.2]",,,,,,,,,,,1.202678,,,,,,,,,,,,,,c4c9d7e3-c8d9-4dc1-b22a-5933563752d9,113,,,"[40.4, 3.9]",3829332,2,,0.0100817885,0.010851688,-0.0007698993,0.011753847,0.011753847,0.0,0.0007698993,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Allysha Lyn Chapman,5038.0,Left Back,7,Houston Dash,762,"['75894dd8-0847-46dd-9d15-3625395358f7', '8e8042d9-3418-4f8f-8219-97b29ed96f3b']",51,,,,,,,,,,,,,,,Houston Dash,00:02:51.424,Carry,
,,,"[34.1, 26.4]",,,,,,,,,,,1.537229,,,,,,,,,,,,,,baafce17-dc71-4707-b893-8fdfdf8ff1e2,116,,,"[37.4, 23.0]",3829332,2,,0.010823328,0.010626455,0.0001968732,0.014011239,0.013376446,0.0006347923,0.0004379191,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sophie Schmidt,15180.0,Center Defensive Midfield,7,Houston Dash,762,"['b46eedaa-f11d-4ca8-8f9f-ea49bd49478f', 'f0dc8a0c-992f-4db0-bd9a-bdf39951a943']",54,,,,,,,,,,,,,,,Houston Dash,00:02:54.320,Carry,
,,,"[49.3, 61.4]",,,,,,,,,,,1.056233,,,,,,,,,,,,,,dd5f73c4-7f80-4c3d-aae4-13d24702a44d,119,,,"[48.9, 59.7]",3829332,2,,0.010081527,0.0098020295,0.0002794973,0.015124242,0.015721075,-0.0005968334,-0.0008763307,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Shea Groom,4986.0,Right Center Midfield,7,Houston Dash,762,"['5a595821-d20b-4926-9c96-8ca921d41b9b', 'da7f6ba5-099a-4bcc-808b-231fe162da7d']",57,,,,,,,,,,,,,,,Houston Dash,00:02:57.575,Carry,
,,,"[78.7, 7.1]",,,,,,,,,,,1.483253,,,,,,,,,,,,,,6abd61fa-4894-4a14-8af9-eefefde1fde5,123,,,"[68.5, 13.1]",3829332,2,,0.008925498,0.009262607,-0.0003371089,0.02023595,0.018647574,0.0015883762,0.0019254851,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivia Van der Jagt,218429.0,Left Defensive Midfield,8,OL Reign,760,"['396f7249-35b9-40cc-907f-7594de54bc50', '7b9c80da-ed7e-4e3d-8e33-d891cbf94d1c']",59,,,,,,,,,,,,,,,OL Reign,00:02:59.612,Carry,
,,,"[82.4, 23.9]",,,,,,,,,,,4.127766,,,,,,,,,,,,,,a1cbb226-e1b6-4468-8297-952c239243c3,129,,,"[70.6, 21.4]",3829332,3,,0.008771817,0.009789162,-0.0010173451,0.025802867,0.020280562,0.005522305,0.0065396503,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Quinn Quinn,4951.0,Right Defensive Midfield,9,OL Reign,760,"['9a0d991d-a15c-462f-9254-eaff95543c00', 'd8c5733c-db83-41be-b153-2685b7765bd1']",13,,,,,,,,,,,,,,,OL Reign,00:03:13.228,Carry,
,,,"[62.7, 45.0]",,,,,,,,,,,0.782939,,,,,,,,,,,,,,b9775491-2d98-436a-9ba3-6415634ff1b5,132,,,"[64.7, 43.5]",3829332,3,,0.009244142,0.009322701,-7.85589e-05,0.020998823,0.020841874,0.0001569483,0.0002355072,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alana Cook,24694.0,Right Center Back,9,OL Reign,760,"['03c5db0e-0f8b-4b12-b45d-e5efb02e59fc', 'dac61ade-e772-43e7-ace4-830ff8a91b84']",19,,,,,,,,,,,,,,,OL Reign,00:03:19.594,Carry,
,,,"[78.3, 67.5]",,,,,,,,,,,0.5833,,,,,,,,,,,,,,df4701da-bcba-4dfa-b714-bec5cc9a9cca,135,,,"[76.4, 71.4]",3829332,3,,0.009448452,0.009046646,0.0004018061,0.021676492,0.019909248,0.0017672441,0.001365438,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofia Huerta,5105.0,Right Back,9,OL Reign,760,"['b495cdea-5503-4814-8ee5-6245e985558d', 'f6fd3060-ba24-45a4-87be-006e934f6b47']",22,,,,,,,,,,,,,,,OL Reign,00:03:22.588,Carry,
,,,"[61.0, 62.3]",,,,,,,,,,,0.558957,,,,,,,,,,,,,,cd62922a-61e5-46b1-8774-a59e3a15e6bd,138,,,"[61.8, 62.3]",3829332,3,,0.009740859,0.009649266,9.15937e-05,0.017696071,0.017696071,0.0,-9.15937e-05,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alana Cook,24694.0,Right Center Back,9,OL Reign,760,"['8203821d-ff72-424f-9dee-c10c057b29e4', 'e35f00d6-1a0c-44d2-934a-efc2bc0eac06']",25,,,,,,,,,,,,,,,OL Reign,00:03:25.087,Carry,
,,,"[67.0, 28.5]",,,,,,,,,,,2.946935,,,,,,,,,,,,,,9298cf95-9ae2-41f9-8d54-f07e183e6c62,141,,,"[57.3, 40.6]",3829332,3,,0.009615612,0.009235355,0.0003802571,0.021211851,0.01919081,0.0020210408,0.0016407837,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lauren Barnes,5065.0,Left Center Back,9,OL Reign,760,"['64823114-9f5a-4ffe-82d8-85094be0df9c', 'c604cd01-7370-409d-aa53-ca69857f7edf']",27,,,,,,,,,,,,,,,OL Reign,00:03:27.542,Carry,
,,,"[45.8, 11.6]",,,,,,,,,,,4.197618,,,,,,,,,,,,,,0131a0d7-adac-4769-a7f0-efa06fd17246,145,,,"[42.9, 11.0]",3829332,3,,0.009810387,0.021211851,-0.011401464,0.013698707,0.009615612,0.004083095,0.015484559,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maria Guadalupe Sanchez Morales,33135.0,Left Wing,10,Houston Dash,762,"['46a173c8-5bfe-42e3-9745-e3032b8e83cf', '73aac1ff-022f-49bc-b0ea-eb6bbf0d2e56']",31,,,,,,,,,,,,,,,Houston Dash,00:03:31.962,Carry,
,,,"[31.6, 7.8]",,,,,,,,,,,0.950782,,,,,,,,,,,,,,86012ce3-a22e-431f-97e4-c71da1c2cbfa,148,,,"[31.6, 8.3]",3829332,3,,0.012127788,0.01198602,0.0001417678,0.0113034,0.011556663,-0.0002532629,-0.0003950307,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Allysha Lyn Chapman,5038.0,Left Back,10,Houston Dash,762,"['7b4671c1-3599-4739-a960-1f9235f7cb39', '7fb2b398-5d09-4829-bb4c-7288022d5ff2']",37,,,,,,,,,,,,,,,Houston Dash,00:03:37.935,Carry,
,,,"[40.6, 3.9]",,,,,,,,,,,1.18518,,,,,,,,,,,,,,63521657-9a62-444c-a60b-5285fe511455,151,,,"[41.6, 3.0]",3829332,3,,0.01137263,0.010427368,0.0009452617,0.010259602,0.010259602,0.0,-0.0009452617,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maria Guadalupe Sanchez Morales,33135.0,Left Wing,10,Houston Dash,762,"['535ccd13-e5cf-4f2b-a74a-fb3296e746c9', 'a749292b-d4f0-496b-b54d-580b9ea82285', 'e054997e-4d09-4eae-bb32-43e590c5308b']",39,,,,,,,,,,,,,,,Houston Dash,00:03:39.935,Carry,True
,,,"[20.8, 7.4]",,,,,,,,,,,3.044327,,,,,,,,,,,,,,08ced008-1a74-4ebe-b1c0-807dbb29df54,155,,,"[28.3, 3.3]",3829332,3,,0.01258886,0.0122939,0.0002949591,0.008826957,0.009315204,-0.0004882468,-0.0007832059,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Allysha Lyn Chapman,5038.0,Left Back,10,Houston Dash,762,"['0e1a61f9-fd96-4208-bf6b-0d1f1276d83c', 'b9fb4db7-7f42-4fc4-9bd0-d39b92037a99']",42,,,,,,,,,,,,,,,Houston Dash,00:03:42.163,Carry,
,,,"[11.0, 9.5]",,,,,,,,,,,0.968573,,,,,,,,,,,,,,abc70494-fb1a-4ef0-ae0e-a1fdfb6a1e33,158,,,"[6.4, 11.6]",3829332,3,,0.01464331,0.015736667,-0.0010933578,0.0057235346,0.005622787,0.0001007477,0.0011941055,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ally Prisock,31937.0,Left Center Back,10,Houston Dash,762,"['85b82f56-7547-464c-88f4-2335c6b96741', '98d9e1ac-dc78-4884-a4bf-26d6f9a76f3f', 'a1543f5c-93f2-4d91-8eeb-daff892b7360']",46,,,,,,,,,,,,,,,Houston Dash,00:03:46.728,Carry,True
,,,"[15.4, 3.7]",,,,,,,,,,,2.113425,,,,,,,,,,,,,,7540b7e4-6c7f-4516-8abb-6637a8141b1c,162,,,"[11.0, 9.5]",3829332,3,,0.012295052,0.01464331,-0.0023482572,0.0063733775,0.0057235346,0.0006498429,0.0029981001,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ally Prisock,31937.0,Left Center Back,10,Houston Dash,762,"['85b82f56-7547-464c-88f4-2335c6b96741', 'a7536022-5083-4c89-ad2e-b12d916b6553', 'e4a5bbfa-7ce9-4c12-9afe-c5ef65b87744']",47,,,,,,,,,,,,,,,Houston Dash,00:03:47.696,Carry,True
,,,"[55.0, 69.1]",,,,,,,,,,,2.178538,,,,,,,,,,,,,,b34ea5f5-8785-4bfc-a238-2a588a51b792,166,,,"[61.6, 67.7]",3829332,3,,0.009856727,0.0063733775,0.0034833495,0.0154267475,0.012295052,0.003131695,-0.0003516544,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alana Cook,24694.0,Right Center Back,11,OL Reign,760,"['04def7e9-ef66-4913-b384-049c63f557d8', 'ffcb4670-13b7-46af-afa8-dcf7f730f194']",53,,,,,,,,,,,,,,,OL Reign,00:03:53.210,Carry,
,,,"[50.0, 51.9]",,,,,,,,,,,0.675763,,,,,,,,,,,,,,caf0cd86-e5b1-46cd-bde5-be9b54e71c90,169,,,"[50.0, 51.9]",3829332,3,,0.010164481,0.010164481,0.0,0.016639616,0.016639616,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Barnes,5065.0,Left Center Back,11,OL Reign,760,"['642c8a27-a2eb-4f5a-b062-b42e8862a8d0', 'd39d8b86-defc-4115-95be-05c23b77ab00']",57,,,,,,,,,,,,,,,OL Reign,00:03:57.231,Carry,
,,,"[51.4, 66.2]",,,,,,,,,,,2.133844,,,,,,,,,,,,,,701b80ce-8a9d-4e9b-808c-bffc9e598389,172,,,"[51.2, 66.2]",3829332,3,,0.010144527,0.010144527,0.0,0.01487041,0.014852377,1.80332e-05,1.80332e-05,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alana Cook,24694.0,Right Center Back,11,OL Reign,760,"['025c9b31-5cc1-4c08-86cf-0081f37f3841', '0c267e19-9826-4945-af22-52b9fe2458df']",58,,,,,,,,,,,,,,,OL Reign,00:03:58.957,Carry,
,,,"[68.3, 31.7]",,,,,,,,,,,3.257005,,,,,,,,,,,,,,239156bd-60ef-4c06-9800-ef17f56e112f,175,,,"[52.9, 41.7]",3829332,4,,0.009440877,0.009721495,-0.0002806187,0.022294447,0.016896797,0.0053976495,0.005678268,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Barnes,5065.0,Left Center Back,11,OL Reign,760,"['45679a46-53c7-4372-9bf4-8c1df7631268', '5dcd5d18-0599-43b3-8f2c-8707b6563b59']",2,,,,,,,,,,,,,,,OL Reign,00:04:02.892,Carry,
,,,"[79.1, 28.5]",,,,,,,,,,,0.12,,,,,,,,,,,,,,d8c92a51-c4e4-4c9d-834a-0ca77dfef393,178,,,"[79.1, 28.3]",3829332,4,,0.008862928,0.008862928,0.0,0.025326608,0.025326608,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Anna Rapinoe,8298.0,Left Wing,11,OL Reign,760,"['56fae644-d39e-4822-8bf6-aaca9418aed1', 'bd0e09b5-ea7c-46a3-b212-c24ab97aed5a']",7,,,,,,,,,,,,,,,OL Reign,00:04:07.360,Carry,
,,,"[88.9, 30.0]",,,,,,,,,,,0.355972,,,,,,,,,,,,,,be2d5b81-8487-4dac-b166-e527def55c24,184,,,"[90.0, 29.0]",3829332,4,,0.009432755,0.013239195,-0.0038064392,0.031372648,0.011235388,0.02013726,0.023943698,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kim Little,15616.0,Center Attacking Midfield,11,OL Reign,760,"['0e5d4fda-fdf6-4e1f-b84b-d9a8984c2359', '743b9e50-512e-4da0-8a08-0d3d26d805f2', '817149a3-c1b7-4ff1-9775-db5800eaf8d1', 'b217ba97-8b00-4294-b7d9-f0ca2e0309f5']",10,,,,,,,,,,,,,,,OL Reign,00:04:10.125,Carry,True
,,,"[88.9, 27.7]",,,,,,,,,,,0.844486,,,,,,,,,,,,,,93344efb-6aab-42e3-a2ba-5d87766aae8e,187,,,"[88.9, 30.0]",3829332,4,,0.009013496,0.009432755,-0.0004192591,0.033357374,0.031372648,0.0019847266,0.0024039857,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kim Little,15616.0,Center Attacking Midfield,11,OL Reign,760,"['743b9e50-512e-4da0-8a08-0d3d26d805f2', '817149a3-c1b7-4ff1-9775-db5800eaf8d1', '929d6662-0666-4f3b-9b46-2ecbf33d1648']",10,,,,,,,,,,,,,,,OL Reign,00:04:10.481,Carry,True
,,,"[25.1, 53.9]",,,,,,,,,,,1.261373,,,,,,,,,,,,,,66a3f298-16ff-4a12-82f4-88a056868171,192,,,"[24.3, 52.6]",3829332,4,,0.011758832,0.011758832,0.0,0.01232437,0.0123278415,-3.4711e-06,-3.4711e-06,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Natalie Jacobs,42260.0,Right Back,12,Houston Dash,762,"['9c9cbfdf-8bce-4567-a638-64273ba01bc3', 'a400093c-29f2-43ed-b703-d4b949b18348']",13,,,,,,,,,,,,,,,Houston Dash,00:04:13.593,Carry,
,,,"[15.4, 50.7]",,,,,,,,,,,1.918512,,,,,,,,,,,,,,a5a2bad9-9e74-4f62-8150-fea855a69431,195,,,"[15.8, 50.7]",3829332,4,,0.015218414,0.015218414,0.0,0.007979928,0.007995933,-1.60057e-05,-1.60057e-05,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kathleen Naughton,4958.0,Right Center Back,12,Houston Dash,762,"['120290c3-5efc-4bef-97ba-d74d535be866', '88e5252a-c6bc-464c-ae78-97c882ee1405', '8a39c349-621d-427e-8088-0f106f87d8ba']",15,,,,,,,,,,,,,,,Houston Dash,00:04:15.762,Carry,True
,,,"[69.3, 23.7]",,,,,,,,,,,0.387595,,,,,,,,,,,,,,98a547cd-c424-4dfb-ac61-4637aa0f685d,201,,,"[69.3, 23.5]",3829332,4,,0.015117013,0.009669226,0.005447787,0.011021115,0.022206787,-0.011185672,-0.016633458,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Quinn Quinn,4951.0,Right Defensive Midfield,12,Houston Dash,762,"['90b196ff-cb2c-4b7a-bf34-785d1477162a', 'b61ae9d6-1551-4180-9c29-25e961ff1a50']",21,,,,,,,,,,,,,,,OL Reign,00:04:21.871,Carry,
,,,"[56.4, 59.1]",,,,,,,,,,,2.668501,,,,,,,,,,,,,,e976b4f8-a127-44ba-9973-25e5bc578ae4,204,,,"[51.0, 59.1]",3829332,4,,0.009598983,0.022206787,-0.012607804,0.016831668,0.009669226,0.0071624424,0.019770246,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nichelle Patrice Prince,5043.0,Right Wing,12,Houston Dash,762,"['016868a1-34ea-4ad8-a2e7-0b25bf6ea10f', 'a1ab0c9e-55d8-49ef-abd7-266aa14297d5', 'f501bf54-ad7e-450d-8fe4-7e02e2803cbc']",22,,,,,,,,,,,,,,,Houston Dash,00:04:22.750,Carry,True
,,,"[56.6, 25.8]",,,,,,,,,,,1.257729,,,,,,,,,,,,,,9b87dccc-7532-400b-af89-7a364c5817ce,209,,,"[58.5, 27.3]",3829332,4,,0.00897409,0.00979134,-0.0008172495,0.017862126,0.018957341,-0.0010952149,-0.0002779654,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivia Van der Jagt,218429.0,Left Defensive Midfield,13,OL Reign,760,"['6e99d951-6c41-4120-be9f-0b4f65a1e0fb', 'c1841e75-0e60-44a9-b529-95888a1dfdb7']",26,,,,,,,,,,,,,,,OL Reign,00:04:26.230,Carry,
,,,"[45.0, 48.5]",,,,,,,,,,,2.521031,,,,,,,,,,,,,,23753211-7b29-4031-a1c2-bfd8281f4e26,212,,,"[39.5, 43.1]",3829332,4,,0.010489922,0.011130324,-0.0006404016,0.015526889,0.014088814,0.0014380747,0.0020784764,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alana Cook,24694.0,Right Center Back,13,OL Reign,760,"['4490f01f-fdfa-4816-906a-2fbf45977cab', 'bd4e4989-c014-4982-8591-0b0433b7148e']",29,,,,,,,,,,,,,,,OL Reign,00:04:29.787,Carry,
